id,韩语
110021,복권 항공권을 얻으려면 작업을 완료하십시오
110022,복권 항공권을 얻으려면 작업을 완료하십시오
110050,예약하다
110051,피부 이름
110052,수신하려면 클릭하십시오
110053,"완전한 실제 이름 확인 및 올바른 생년월일을 기입하십시오! 독점적 인 생일 선물을 받고 친구들과 축하하십시오. 영구 사계절 피부에 참여하고받습니다!
나는 생일 보상이 매년 더 나아질 것이라고 들었습니다!
함께 생일 파티에 가입하십시오!"
110054,물병 자리
110055,물고기
110056,양자리
110057,황소 자리
110058,소노
110059,암
110060,사자 별자리
110061,처녀 자리
110062,천칭
110063,천갈궁
110064,궁수
110065,염소 자리
110066,달
110067,선택 #cF9D881 @1 #n을 확인하십시오. 귀하의 참여에 대한 보상으로?
110068,이벤트에 참여하기 위해 실수 확인을 완료해야합니다.
110069,당신의 진정한 생년월일을 선택하십시오!
110070,생일 축복 초대장
110071,"축하합니다! 생일 축복 파티에 성공적으로 참여했습니다
우리는 당신에게 특별한 시간에 독점적 인 축복을 보내 드리겠습니다!"
110072,"#cFF8C00 @1 #n 달 #cFF8C00 @2 #n 일은 특별한 날입니다, 미니 세계는 당신을위한 독점 선물을 준비했습니다! 미니 세계에서 잊을 수없는 행복한 생일 파티를 보낼 수 있기를 바랍니다!
 아래 버튼을 클릭하여 #cFF8C00 독점 선물 #n을 수집하십시오!"
110073,"친애하는 @1 @2 : 미니 세계 당신에게 행복한 생일을 기원합니다! #cFF8C00 독점 선물 #n을 수락하십시오,이 기쁨을 친구와 공유합시다!"
110074,친구와 함께 생일 축하
110075,친구 @1 / @2에게 주어질 수 있습니다.
110076,선물 케이크
110077,미니 번호를 입력하십시오
110078,친구가 같은 날에 케이크를 축복 받았습니다. 다른 친구에게주세요!
110079,생일 케이크는 모두 재능이있었습니다 ~ 친구가 케이크를 받았습니다!
110080,미니 세계에서 독점적 인 생일 선물을 받았습니다! 생일 파티에 참여하는 것을 잊지 마십시오!
110081,영재
110082,이미 피부를 가지고 있으면 다른 피부를 다시 선택하십시오.
110083,생일 파티
110084,옷장
110085,미니 쇼
110086,개인적인 메달
110087,더 많은 메달
110088,선물 팩으로 가십시오
110089,bnous에 가라
110090,Gashapon으로 가십시오
110091,수송 선물 팩에서 잠금 해제 소품을 얻을 수 있습니다. (오락 용으로 적당히 소비)
110092,보너스 드로우에서 소품을 잠금 해제 할 수 있습니다. (오락 용으로 적당히 소비)
110093,잠금 해제 소품은 Gashapon에서 얻을 수 있습니다. (오락 용으로 적당히 소비)
110094,당신은 생일 파티에 성공적으로 참여했습니다! 독점적 인 특별한 날을 위해 참을성있게 기다려주십시오
110095,감정
110096,디스플레이 슬롯 잠금 해제
110097,이미지를 추가하십시오
110098,"나는 아직 피부를 소유하고 있지 않고, 쇼핑몰에 가서 그것을 집어 올리십시오."
110099,현재 디스플레이 슬롯에서 이미지를 삭제하는 것을 확인합니까?
110100,이미지 삭제
110101,"#c01C210 미니 Beans @1 #n을 소비 할 것입니다 #cFF6D25 @2 #n 디스플레이 슬롯 잠금 해제, 확인하십시오.
 #cFF6D25 (오락에 적합한 경우) #n."
110102,공개 계정
110103,모바일 장치를 확인하십시오
110104,#cfa7a0f@1#n 누가 당신과 게임을했던 사람은 이전에 미니베이스에 가서 함께 게임을하도록 초대합니다!
110105,"최근 인기있는지도 #cfa7a0f@1#n, 미니베이스로 이동하여 먼저 시도하십시오!"
110106,그것을 먼저 시도하십시오
110107,나는 당신에게 새로운 메시지를 보냈고 미니베이스로 가서 확인하십시오.
110108,"나는 당신에게 게임 초대장을 시작하고, 미니베이스로 가서 함께 연주하십시오."
110109,확인하다
110110,"이전에 #cfa7a0f@1#n room에서 당신과 놀고, 미니베이스로가는 것입니다!"
110111,상대방은 미니베이스를 사용하고 설치 후 친구가됩니다.
110112,그룹 소유자는 미니베이스를 사용하고 설치 후 그룹 채팅을 조인합니다.
110113,"공유하고 자유로운 미니 콩을 얻고, 모직을 함께 모으십시오!"
110114,"나는 슈퍼 재미있는 샌드 박스 게임 ""미니 세계""를하고 새로운지도를 함께 만드고 있습니다!"
110115,자유로운 부활을위한 광고 + 신비한 보상을받습니다
110116,애완 동물에 앉아있는 동안 피아노를 연주 할 수 없어 ~
110117,돌연변이
110118,기술
110119,화신
110120,사진 프레임
110121,특수 효과
110122,발자국
110123,동작
110124,비행
110125,배경
110126,평가판 사용
110127,제한된 시간 구매
110128,@1 일 @2 시간 @3 분
110129,남은 : #cfa7a0f@1#n 일 #cfa7a0f @2 #n 시간 #cfa7a0f @3 #n 분
110130,효과
110131,피부
110132,주변의
110133,지도
110134,변환
110135,피부 구매
110136,구매 방법
110137,시간을 사용하십시오
110138,영구적 인
110139,30 일
110140,7 일
110141,친구에게 선물
110142,친구로부터 요청하십시오
110160,피부 세부 정보 페이지 예약되었습니다
110161,지도 이름
110162,현재지도 사용자 정의 소개
110163,지도 이름
110164,"슈퍼 재미있는 샌드 박스 게임은 ""미니 세계""에 있습니다."
110165,"나는 멋진지도를 만들었고, 와서 함께 놀아 라!"
110166,미니 세계를 열고 자신의지도를 만드십시오!
110167,"나는 재미있는지도를 발견하고, 와서 시도해보십시오!"
110168,"@1 유형 맵, 다운로드 @2. 당신은 그것을 좋아해야합니다!"
110169,정원을 자주 방문하는 것을 잊지 마십시오
110170,"슈퍼 재미있는 샌드 박스 게임은 ""미니 세계""에 있습니다."
110171,구매 3 복숭아 묘목
110172,5 개의 부 끄 러운 씨앗을 구입하십시오
110173,10 토마토 씨앗을 구입하십시오
110174,공장 2 복숭아 묘목
110175,식물 5 부 끄 러운 씨앗
110176,식물 10 토마토 씨앗
110177,3 복숭아 판매
110178,80 개의 사탕 수수 판매
110179,10 우유를 팔아라
110180,2 암소를 올리십시오
110181,4 개의 송금을 올리십시오
110182,12 닭을 키우다
110183,애완 동물을 한 번 기차 속성을 훈련시킵니다
110184,애완 동물을위한 기차 속성을 3 번 기차
110185,평원을 탐험하기 위해 출발하십시오
110186,포리스트를 탐험하기 위해 준비했다
110187,언덕을 탐험하기 위해 준비했다
110188,스토브에 밀 빵 만들기
110189,스토브에 치즈를 만드십시오
110190,스토브에 커피 한잔 만드는 것
110191,Workdesk에서 과일 우드 판을 만드십시오
110192,Workdesk에서 3 개의 작은 나무 막대기를 만드십시오
110193,Workdesk에서 거친 돌 벽돌을 만드십시오
110194,수확 4 복숭아
110195,수확 90 eTrOTES.
110196,수확 200 수수
110197,3 개의 소금을 사다
110198,4 암소를 구입하십시오
110199,20 병 에너지 물을 구입하십시오
110200,목장에서 작은 동물에게 4 번 먹이십시오
110201,목장에서 작은 동물에게 8 번 먹이십시오
110202,목장에서 작은 동물에게 12 번 먹이십시오
110203,수확 2 원시 닭 다리
110204,원시 톤톤의 수확 2
110205,친구의 집에 3 번 간다
110206,친구의 집에 5 번 가자
110207,집에서 6 분 동안 놀아 라
110208,집에서 15 분 동안 놀아 라
110209,집에서 30 분 동안 놀아 라
110210,새로운 애완 동물 버디를 채택하십시오!
110211,가정 상점에서 모든 블록 건축 자재를 구입하십시오
110212,가정용 가게에서 가정용 가구를 구입하십시오.
110213,홈 상점에서 가구 시리즈를 구입하십시오
110214,10 개의 녹색 후추 씨앗을 구입하십시오
110215,5 개의 무 씨를 구입하십시오
110216,10 개의 작은 지구의 씨앗을 구입하십시오
110217,식물 10 녹색 후추 씨앗
110218,5 개의 무 씨앗을 공장하십시오
110219,10 개의 작은 지구의 씨앗을 공장하십시오
110220,60 개의 녹색 고추를 판매하십시오
110221,80 무리를 판매하십시오
110222,10 우유를 팔아라
110223,2 암소를 올리십시오
110224,4 개의 송금을 올리십시오
110225,12 닭을 키우다
110226,애완 동물을 한 번 기차 속성을 훈련시킵니다
110227,애완 동물을위한 기차 속성을 3 번 기차
110228,평원을 탐험하기 위해 출발하십시오
110229,포리스트를 탐험하기 위해 준비했다
110230,언덕을 탐험하기 위해 준비했다
110231,스토브에 밀 빵 만들기
110232,스토브에 치즈를 만드십시오
110233,스토브에 커피 한잔 만드는 것
110234,Workdesk에서 과일 우드 판을 만드십시오
110235,Workdesk에서 3 개의 작은 나무 막대기를 만드십시오
110236,Workdesk에서 거친 돌 벽돌을 만드십시오
110237,100 개의 녹색 고추를 수확하십시오
110238,수확 90 무
110239,수확 500 콜리 플로우스
110240,3 개의 소금을 사다
110241,4 암소를 구입하십시오
110242,20 병 에너지 물을 구입하십시오
110243,목장에서 작은 동물에게 4 번 먹이십시오
110244,목장에서 작은 동물에게 8 번 먹이십시오
110245,목장에서 작은 동물에게 12 번 먹이십시오
110246,수확 5 원시 닭 다리
110247,Raw Tonton의 수확 4
110248,친구의 집에 3 번
110249,친구의 집에 5 번 가자
110250,집에서 6 분 동안 놀아 라
110251,집에서 15 분 동안 놀아 라
110252,집에서 30 분 동안 놀아 라
110253,새로운 애완 동물 버디를 채택하십시오!
110254,가정 상점에서 모든 블록 건축 자재를 구입하십시오
110255,가정용 가게에서 가정용 가구를 구입하십시오.
110256,홈 상점에서 가구 시리즈를 구입하십시오
110257,15 보리 씨앗을 구입하십시오
110258,5 명의 유채 씨앗을 사십시오
110259,10 개의 작은 지구의 씨앗을 사십시오
110260,식물 15 보리 씨앗
110261,공장 5 유채 씨앗
110262,10 개의 작은 지구의 씨앗을 공장하십시오
110263,60 개의 녹색 고추를 판매하십시오
110264,80 무리를 판매하십시오
110265,10 우유를 팔아라
110266,수확 200 보리
110267,수확 100 유채
110268,수확 500 콜리 플로우스
110269,4 개의 송금을 올리십시오
110270,4 암소를 키우십시오
110271,12 닭을 키우다
110272,애완 동물을 한 번 기차 속성을 훈련시킵니다
110273,애완 동물을위한 기차 속성을 3 번 기차
110274,포리스트를 탐험하기 위해 준비했다
110275,언덕을 탐험하기 위해 준비했다
110276,해안을 탐험하기 위해 출발했습니다
110277,스토브에 밀 빵 만들기
110278,스토브에 쇠고기 햄버거를 만드십시오
110279,스토브에 커피 한잔 만드는 것
110280,Workdesk에서 2 개의 과일 우드 널빤지를 만드십시오
110281,Workdesk에서 2 개의 간단한 계단을 만드십시오
110282,Workdesk에서 세라믹 어도비를 만드십시오
110283,5 개의 소금을 사다
110284,6 개의 소를 구입하십시오
110285,20 병 에너지 물을 구입하십시오
110286,목장에서 작은 동물에게 4 번 먹이십시오
110287,목장에서 작은 동물에게 8 번 먹이십시오
110288,목장에서 작은 동물에게 12 번 먹이십시오
110289,수확 5 원시 닭 다리
110290,원시 Tonton 4 조각 수확
110291,친구의 집에 가서 3 번
110292,친구의 집에 5 번 가자
110293,집에서 6 분 동안 놀아 라
110294,집에서 15 분 동안 놀아 라
110295,집에서 30 분 동안 놀아 라
110296,새로운 애완 동물 버디를 채택하십시오!
110297,가정 상점에서 모든 블록 건축 자재를 구입하십시오
110298,가정용 가게에서 가정용 가구를 구입하십시오.
110299,가정 상점에서 가구 시리즈를 구입하십시오.
110300,10 개의 canistel 나무 씨앗을 사십시오
110301,10 개의 붉은 수수 씨앗을 사십시오
110302,12 라스베리 씨앗을 구입하십시오
110303,식물 10 붉은 수수 씨앗
110304,공장 6 Canistel 나무 씨앗
110305,식물 12 라스베리 씨앗
110306,60 개의 Canistel 판매
110307,200 개 완두콩을 판매하십시오
110308,10 우유를 팔아라
110309,수확 30 Canistel.
110310,수확 200 개 완두콩
110311,수확 400 완두콩
110312,4 개의 송금을 올리십시오
110313,4 암소를 키우십시오
110314,12 닭을 키우다
110315,애완 동물을 한 번 기차 속성을 훈련시킵니다
110316,애완 동물을위한 기차 속성을 3 번 기차
110317,포리스트를 탐험하기 위해 준비했다
110318,언덕을 탐험하기 위해 준비했다
110319,광산을 탐험하기 위해 출발하십시오
110320,스토브에 밀 빵 만들기
110321,스토브에 과일 플래터를 만드십시오
110322,스토브에 커피 한잔 만드는 것
110323,Workdesk에서 두 개의 과일 우드 널빤지를 만드십시오
110324,Workdesk에서 2 개의 간단한 계단을 만드십시오
110325,Workdesk에서 세라믹 어도비를 만드십시오
110326,5 개의 소금을 사다
110327,6 개의 소를 구입하십시오
110328,30 찹쌀 공을 구입하십시오
110329,목장에서 작은 동물에게 4 번 먹이십시오
110330,목장에서 작은 동물에게 8 번 먹이십시오
