id,泰语
100702,อายุ
100703,#cFF0000หากการสนทนาเกี่ยวข้องกับการเพิ่มเพื่อน #rรหัสผ่านบัญชี การโอนการชำระเงิน ของขวัญฟรี #rและเนื้อหาที่เกี่ยวข้องอื่นๆ โปรดระมัดระวังและ#rใส่ใจในการปกป้องความปลอดภัยของทรัพย์สินของคุณ
100704,#L#c0000FFคลิกเพื่อดูคดีฉ้อโกง เรียนรู้ความรู้ และระวังการถูกหลอก!
100705,กรุณาเลือกสกินที่คุณอยากจะลอง
100706,โปรดเลือกประเภทเกมที่คุณชอบ
100707,เราจะแนะนำให้คุณตามความต้องการของคุณ
100708,กรุณาเลือกสกินที่คุณชอบ
100709,ยินดีด้วยที่ได้สกินทดลอง
100710,การจำลอง
100711,การผจญภัยเอาชีวิตรอด
100712,สวมบทบาท
100713,แข่งรถ
100714,กีฬา
100715,ยอมแพ้อย่างไม่เต็มใจ
100716,เริ่มตอบ
100717,เพื่อให้เข้าใจความชอบของคุณดีขึ้นและแนะนำเนื้อหาคุณภาพสูง โปรดตอบคำถามเล็กๆ น้อยๆ แล้วคุณจะได้รับสกินทดลอง!
100718,%s-ลองเป็นเวลา %s วัน
100719,%s (ถาวร)
100721,@Null@
100722,@Null@
100723,@Null@
100724,@Null@
100725,@Null@
100726,@Null@
100727,@Null@
100728,@Null@
100729,@Null@
100934,@Null@
100935,การตั้งค่าเพจ
100936,แสดงเมาส์เมื่อถูกเรียก
100937,เวอร์ชั่นมือถือปล่อยการควบคุมผู้เล่น
100938,ปิดเมื่อเพจใหม่เปิดขึ้น
100939,ระดับ
100940,สถานะของเพจ
100941,เนื้อหา
100942,เปลี่ยนรูปแบบ
100943,จัดตำแหน่ง
100944,จัดตำแหน่งด้วยองค์ประกอบหลัก
100945,รูปแบบตัวอักษร
100946,สีตัวอักษร
100947,ขนาดตัวอักษร
100948,ชั้น
100949,ความโปร่งใส
100950,แสดงชุดย่อยที่เกินเฟรมส่วนประกอบ
100951,เชื่อมโยง
100952,ตั้งสมาคม
100953,เชื่อมโยงกับองค์ประกอบหลัก
100954,วิธีการซูม
100955,การตั้งค่าสถานะหน้าส่วนประกอบ
100956,สถานะการซิงโครไนซ์
100957,ปุ่มลัด
100958,ข้อจำกัดในการป้อนข้อมูล
100959,การตั้งค่าระดับ
100960,บันทึกเป็นแม่แบบ
