id,土耳其语
1000100,"Sevgili Adventurer:
  UID'inizi başarıyla kaydettiniz [color=#00CC33]%s[/color], lütfen UID ve şifreyi hatırlayın [color=#00CC33]%s[/color], bir kağıda yazabilir veya bir ekran görüntüsünü kaydedebilirsiniz. telefonunuza albümde."
1000101,Kaydetme
1000102,Telefon albümüne kaydet
1000103,Oyuna gir
1000104,"Üzgünüz, şifre sadece sayı ve harf içerebilir"
1000105,"Üzgünüz, şifre ikinci onay için yanlıştı, lütfen tekrar deneyin"
1000106,"Üzgünüz, şifre veya UID / e-posta yanlış"
1000107,"Üzgünüz, sorunun cevabı veya UID / e-posta yanlış"
1000108,"Zaman aşımına uğradın, lütfen tekrar kayıt olun"
1000109,"Üzgünüz, sadece günde 3 UID'ye kadar kaydolabilirsiniz."
1000110,"Üzgünüz, sadece 10 UID'ye kadar kaydolabilirsiniz."
1000111,"Üzgünüz, kullanıcı adı kullanılamıyor"
1000112,UID giriş
1000113,(Lütfen mini numarayı ve şifreyi hatırlayın)
1000114,Wechat'a bağlan
1000115,(SMS doğrulaması)
1000116,şifre sorunu
1000117,Kullanıcı Sözleşmesi ve Gizlilik Politikası Hatırlatma
1000118,"Lütfen Kullanıcı Sözleşmesini ve Gizlilik Politikasını dikkatlice okuyun ve bu ürünü kabul ettikten sonra kullanabilirsiniz. Kabul et seçeneğinizle, yasal olarak size bağlayıcı olan şartlar ve koşulları kabul ettiğiniz ve kabul ettiğiniz anlamına gelir."
1000119,Sözleşmenin tam metnini okumak için tıklayın:
1000120,Oyun Lisansı ve Hizmet Anlaşması
1000121,Gizlilik Sözleşmesi
1000122,Lütfen ağı kontrol edin ve tekrar giriş yapın
1000123,İndirmek için tarama kodu
1000124,Doğrulama kodunu gönder
1000125,"Cep telefonunuzu bağlama, şifrenizi almanın ve hesabınızın güvenliğini sağlamak için önemli bir yoldur. Lütfen güvenlik risklerini önlemek için cep telefonu numaranızı dikkatlice doldurun."
1000126,Cep telefonu numarasını doldurun
1000127,Cep telefonu numarasını bağlamak
1000128,Cep telefonu numarasını aç
1000129,"Cep telefonu numarası ""QQ kanalına"" kaydedildi, lütfen mini dünyayı ""QQ kanalına"" indirin ve tekrar giriş yapın."
1000130,Tamam
1000131,Yaşa uygun ipuçları
1000132,"1. Mini World "", 12 yaş ve üstü kullanıcılar için uygun, çok ücretsiz bir 3D sandbox oyunudur. Küçüklerin bu oyunu ebeveyn denetimi altında kullanmanız önerilir.
2. Bu oyun genel gider bir hikaye geçmişine ve bir fantezi dünya manzarasına dayanmaktadır. Arsa basit ve pozitiftir ve gerçek tarih ve gerçek olaylara dayanarak bir adaptasyon yoktur. Oyun, yaratılış temasına dayanmaktadır. Oyuncular yeni dünyaları keşfedebilir veya yaratabilir veya zarif ve muhteşem binalar oluşturabilirler. Oyunun, oyuncuları kendilerini geliştirmeye ve meydan okumaya teşvik etmek için rekabetçi bir yüzleşme oyunu var. Oyunda metin ve sese dayalı bir sosyal sistem var.
3. Bu oyun, kullanıcılar için gerçek isim bir doğrulama sistemine sahiptir, küçükler olarak doğrulanan kullanıcılar aşağıdaki kısıtlamalara tabi olacaktır: 8 yaşın altındaki kullanıcılar yeniden şarj edemez; 8 yaşın üzerindeki küçük kullanıcılar, ancak 16 yaşından küçük, 50 RMB'den daha fazla bir şarj miktarı ve birikmiş aylık şarj miktarı 200 RMB 200'ü geçmemelidir; 16 yaşın üzerindeki küçük kullanıcılar için, tek şarj miktarı 100 RMB'yi geçmemelidir ve kümülatif aylık şarj miktarı 400 RMB'yi geçmemelidir.
4. Küçükler, Cuma, Cumartesi, Pazar ve tatil günlerinde her gün 20: 00-21: 00 arasında oyun oynayabilir. """
1000133,"Mini numarayı değiştirmek için lütfen dikkat:
1. Lütfen kaybı önlemek için önce önemli arşivleri yükleyin.
2. Oyunda oynarken ve yanlış bir şifre ile karşılaştığınızda, çözmek için girişi değiştirmeyi deneyebilirsiniz."
1000134,Cep telefonu başarıyla bağlama
1000135,Hesap Güvenliği Hatırlatma
1000136,Hesap Güvenliği Yükseltme
1000137,Lütfen bekle
1000138,Yinelenen ciltleme
1000139,"UYARI: Orijinal UID'yi cep telefonu numaranızdan çıkardıktan sonra, oturum açmak ve orijinal UID hesap şifresini almak için telefon numarasını kullanamazsınız."
1000140,Orijinal UID'yi UNBIND
1000141,"Sevgili Adventurer:
 Telefon numaranızı başarıyla bağladınız! Daha sonra, Mini Dünyaya giriş yapmak için bu cep telefonu numarasını doğrudan kullanabilirsiniz. Cep telefonu numaranızı değiştirmek istiyorsanız, Ayarlar-Hesap Yönetimi'nde değiştirebilirsiniz."
1000142,Sayı şifresini ayarla
1000143,Metin şifresini ayarla
1000144,Cevap
1000145,Hesap Yükseltme
1000146,Qq bağlamak
1000147,Okudum ve kabul ettim
1000148,"Sevgili Adventurer:
Şifreniz kurulmadı. Hesabı güvence altına almak için bir şifre oluşturmanız önerilir."
1000149,@Null@
1000150,@Null@
1000151,Şimdi oyna
1000152,Daha fazla göster
1000153,Devlet açıklaması
1000154,Yüklenecek harita yok
1000155,Henüz bir harita yüklemediniz
1000156,Ağ hatası
1000157,Tekrar denemek için tıklayın
1000158,Sökmek
1000159,Silmek
1000160,Kimse şu anda bir şarkı sipariş etmiyor
1000161,Gel bir şarkı sipariş et
1000162,"Oyuncu adını, oda ve haritasını girin"
1000163,Newbie exclusive
1000164,@1 gün kalan
1000165,Newbie için özel görevler
1000166,Sayım @1days @2hours @3minutes
1000167,"Her gün görevleri yenileyin, acele edin ve bunları yapın!"
1000168,Toplamak
1000169,Misyonuna gitmek
1000170,Toplanmış
1000171,Git ve giy
1000172,@1 görevlerini tamamlayın (@2 / @3)
1000173,Kalıcı DIY Avatarı alabilirsiniz (üçten birini seçin)
1000174,Ücretsiz cilt
1000175,@1 gün
1000176,"Kalıcı derileri kazanmak için görevler yapın, ertesi gün en kısa sürede onları alabilirsiniz."
1000177,Etkinlik Özel
1000178,kalıcı
1000179,Üçten birini seç
1000180,Mevcut ilerleme
1000181,"Her gün yenileyin, zamanla ödüller kazanın!"
1000182,"Cilt harika ve yeni, kaçırmayın!"
1000183,@1 oda müsait
1000184,"Birçok insan bu haritayı oynuyor, içeri gir ve bir göz at!"
1000185,"Arkadaşım, meyveleri hasat etmek için sana eve gitmenizi hatırlatıyor!"
1000186,"Üzgünüz, üçüncü taraf hesabınız başka bir UID'ye bağlandı"
1000201,Bu hafta ödül havuzu
1000202,"Etkinlik Zamanı: Her Cuma, Cumartesi, Pazar Akşamı 20: 00-21: 00"
1000203,Büyük ikramiye
1000204,İkinci Ödül
1000205,Üçüncü ödül
1000206,Takvimi [color=#FFFF00] Cilt Shard [/color] etkinleştirmek için ayarlayın
1000207,Bu hafta alındı
1000208,Olay kuralları
1000209,Depoya yatırıldı
1000210,Almak için tebrikler
1000211,Şimdi paylaş
1000212,(Her ödülü kaçırmamayı hatırlatmak için takvimi açın)
1000213,"Çok sık tıklayın, lütfen daha sonra tekrar deneyin"
1000214,Takvim iznini açmak için cep telefonunuzu kullanmanız gerekir.
1000215,Etkinlik zamanı henüz başlamadı
1000216,Etkinlik zamanında değil
1000217,Çekme yok
1000218,"1. Çekici Zaman: Her Cuma, Cumartesi, Pazar Akşamı 20: 00-21: 00\n; 2. Katılım Koşulları: Tüm kullanıcılar katılabilir, bir hafta içinde en fazla 3 ödül çizilebilir ve takvim başarıyla hatırlatır, her hafta ekstra bir abonelik paketi alabilirsiniz. 3. Ödül havuzu: 3 ödüller, her hafta bir ödül havuzu oluşturmak için her hafta rastgele seçilecektir, birinci, ikinci ve üçüncü ödüllere ayrılmıştır. Ödül havuzu her hafta yenilendi. 4. Şanslı Çizim Fırsatları: 1 Cuma, Cumartesi ve Pazar günü, 1 numaralı cuma günü yapabilirsiniz. Piyango fırsatının cari haftada kullanılması gerekiyor ve gelecek haftanın piyango fırsatı sıfırlanacak. 5. Nasıl Katılır: Ödüller çekmek için [Şimdi Draw Şimdi] düğmesine tıklayın. Çekilen ödüller artık ödül havuzuna iade edilemez. Ardışık üç gün boyunca çizilecekler. Bu hafta tüm ödülleri alabilirsiniz. 6. Kazanma olasılığı:\n; ?? 1. ödül-% 20\n;? 2. Ödül-% 35% \n;? ? 3 vb. Ödül -% 45\n; 7. Abonelik hediyesi: Abonelik hediyesini bir kez açmak için her hafta bir takvim hatırlatıcısı ayarlayın. Açtıktan sonra, rastgele bir hediye paketi, [Renkli Traveler Dacci] cilt fragmanları ve [Video Oyunları] kız zil sesi] cilt parçaları, [küçük mühür] montaj parçaları ve şanslı kedi portre çerçevesi alacaksınız. 5 ödül kazanma olasılığı% 20'dir. Koşullar karşılandıktan sonra,\n;\n almak için sağdaki hediye kutusunu tıklayın; [Takvim hatırlatıcısını ayarlayın]\n; 1. ""Takvim Hatırlayıcıyı Ayarla"" ve Yetkilendirmeyi başarıyla tamamlayın, sistem takvimindeki faaliyetleri kaydedebilir ve her hafta ekstra bir abonelik hediye edinebilirsiniz. ""Takvimi Set Hatırlatma"" denetimi durumunda, abonelik paketini aldığınızda, önümüzdeki iki haftadaki faaliyetler sistem takviminde kaydedilecektir; 3. ""Takvim hatırlatıcısını ayarla"" işaretini kaldırın, oyuncular kaydedilmiş öğeleri silmek için takvime gidebilirler."
1000219,Hafta sonları arkadaşlarınızla sınırlı zaman hediyelerini paylaşın ~
"[color=#fa7a0f][Masa acara][/color]\nSetiap Jumaat dari 0:00 hingga 24:00 Ahad\n \n[color=#fa7a0f][Syarat penyertaan][/color]\n Permain MiniWorld boleh sertai dalam acara ini [color=#fa7a0f][hadiah masa terhad hujung minggu][/color] (Dirujuk sebagai ""Acara"")\n \n[color=#fa7a0f][Kaedah penyertaan][/color]\n Sebelum bermain acara ini, Sila log masuk aplikasi ""Mini World"" anda untuk bermain acara secara percuma di halama\n \n[color=#fa7a0f][TNaik Taraf Kotak Harta Karun][/color] \n1, acara ini mempunyai 3 Tahap , Tanda 1, yang ditingkatkan secara beransur-ansur dengan ""Peringatan"" (termasuk ""Peringatan Tekan"" dan ""Peringatan Kalendar"") yang disemak oleh permain. Hanya Kotak Harta Karun Tahap ke-1 boleh dibuka tanpa menandai ""Peringatan"", Tahap ke-2 ""Peringatan"" boleh dibuka dengan menandai 1 ""Peringatan"". Kotak Harta Karun Tahap 3, Tandai 2 ""Peringatan"" untuk membuka Kotak Harta Karun Tahap 3;\n2. Semak Kotak Harta Karun untuk dapatkan ganjaran gemarannya. Setiap Kotak Harta Karun mengandungi 3 item permainan dengan berbeza ia 1 pilihan secara rawak sebagai ganjaran apabila buka Kotak Harta Karun; \n3. Permain hanya boleh buka 1 Kotak harta karun sahaja pada setiap minggu . \n \n[color=#fa7a0f][Ganjaran Kotak harta karun dan kebarangkalian [ Cabutan Gacha][/warna]\nKotak Harta Karun Tahap 1 = Kotak kayu\nKebarangkalian setiap jenis ganjaran ialah 33.3%\n \nKotak peringkat 2 = Kotak perak \nSetiap jenis Kebarangkalian ganjaran ialah 33.3%\n \nTahap 3 kotak Harta Karun = Kotak Harta Karu\nnKebarangkalian setiap ganjaran ialah 33.3%\n \n[color=#fa7a0f][Pengagihan dan penggunaan ganjaran][/warna]\ nSelepas melukis hadiah , bergantung pada jenis, item akan diedarkan secara automatik ke stor atau peti mel, anda boleh pergi ke [color=#fa7a0f][Stor][/color]-[color=#fa7a0f][ buah buahan kebun][/color] untuk lihat dan guna, Atau pergi ke [color=#fa7a0f][peti mel][/color] untuk semak dan terima. \n \n[color=#fa7a0f][Tujuan Kebenaran][/color]\n1. Akses kalendar akan digunakan untuk ingatkan anda tentang faedah atau acara menarik\n2. Kebenaran pemberitahuan akan digunakan untuk ingatkan anda tentang dalam- faedah permainan atau acara \n \n[color=#fa7a0f][Maklum Balas Acara][/color]\nJika anda mempunyai sebarang cadangan atau komen tentang acara tersebut, anda dialu-alukan ke [color=#fa7a0f][Tetapan][/ color]-[color= #fa7a0f][Maklum balas cadangan][/color]Tinggalkan ulasan berharga anda. \n","[Etkinlik Zamanı] \n 0 her Pazar-24 Cuma-24-24-nACK \n \n [Katılım Koşulları] \n Tüm Mini Dünya Kullanıcıları [Hafta Sonu Limited Hediye] etkinliğine katılabilirler (bundan sonra anılacaktır "" Bu etkinlik "") \n \n [Katılım Yöntemi] Etkinlik süresi boyunca"" Mini World ""uygulamasına giriş yapın ve bu etkinliğe etkinlik sayfasında ücretsiz katılabilirsiniz \n \n [Hazine Kutusu Yükseltme] 1 Bu etkinlikte 3 seviyeli hazine sandığı vardır: kullanıcılar yavaş yavaş yükseltme ile ""hatırlatıcılar"" (""Push Hatırlatma"" ve ""Takvim Hatırlatıcıları"" dahil) sayısı. Seviye 1 hazine sandığı açmak için ""Hatırlatma"" nı kontrol etmeyin ve 1 ""Hatırlatma"" ı 2 seviyeli bir hazine sandığı açmak için kontrol edin. 3 seviyeli hazine sandıklarını açmak için iki ""hatırlatıcı"" açılabilir; \n2, hazine göğsünün derecesi ne kadar yüksek olursa, ödül o kadar zengin. Her bir hazine seviyesi Sandıklar 3 farklı oyun sahne içerir. Hazine sandığı rastgele bir ödül olarak çizilir; tek bir kullanıcı sadece haftada bir hazine sandığı açabilir. \n \n [Hazine Kutusu Ödülü ve Çekme Olasılığı] 1. Hazine Sandığı = Ahşap Hazine Sandığı \n Her ödülün olasılığı 33.3'tür \n2 Seviye Hazine Sandığı = Gümüş Hazine Sandığı \n = Altın Hazine Kutusu \n Her birinin olasılığı Ödül%33.3'tür \n \n [Ödül Dağıtım ve Kullanım] ödül sahne kazandıktan sonra, türe göre, sahne otomatik olarak kişisel depoya veya posta kutusuna dağıtılacak. ] kontrol etmek ve toplamak için. \n \n [İzin Kullanımı] 1. Takvim erişim izinleri size oyunda refah veya faaliyeti hatırlatmak için kullanılacaktır \n2, bildirim izinleri size refah veya faaliyeti hatırlatmak için kullanılacaktır. Etkinlikte, ana sayfa [ayarlar]-[öneri geri bildirimi] 'de değerli görüşlerinizi bırakmaya hoş geldiniz. \n"
1000221,Hafta sonu sınırlı zaman hediyesi
1000222,Bildirim otoritesi kapatıldı ve hatırlatma açılamıyor. Açılacak mı? İzinler size refah veya oyundaki faaliyetleri hatırlatmak için kullanılacaktır
1000223,Takvim erişim hakları kapatıldı ve hatırlatıcılar açılamıyor. Açılacak mı? İzinler size refah veya oyundaki faaliyetleri hatırlatmak için kullanılacaktır
1000224,"Hala hazine sandığını hatırlatmak için kontrol etmemeyi, mesajı kontrol etmemeyi hatırlattınız!"
1000225,Hazine sandığını yükseltmek için push hatırlatıcı! Ödülü almak için hazine sandığını doğrudan yükseltmediğinizi onaylıyor musunuz?
1000226,Devam etmek
1000227,Hazine Sandığı Yükseltme
1000228,Hazine sandığını yükseltmek için takvim hatırlatıcısını açın! Ödülü almak için hazine sandığını doğrudan yükseltmediğinizi onaylıyor musunuz?
1000229,Hazine Sandığını Yükseltmek İçin Push Hatırlatma'yı Aç ~
1000230,"Takvim hatırlatıcısını açın, hazine sandığını tekrar yükseltebilirsiniz ~"
1000231,"Hazine sandığı en yüksek seviyeye ulaştı, hemen çizelim!"
1000232,Ödül bu hafta açıldı ve önümüzdeki hafta ödülü almaya devam ediyor!
1000233,Sadece cep telefonu kullanıcıları hatırlatıcıları kontrol edebilir ~
1000234,Etkinlik Kuralları
1000235,Alın Zamanı: Pazar günü saat 0.
1000236,Bu hazine sandığı
1000237,Alt hazine sandığı
1000238,Hatırlatma\n Yükseltme Hazine Sandık
1000239,Push Hatırlatma
1000240,Takvim hatırlatıcısı
1000241,Haberleri açın Piyango Zamanını İyi Hatırlatıyor
1000242,geri sayım
1000243,En yüksek seviye
1000244,Açılış durumunu kontrol edin>
1000245,Bu hafta aldım
1000246,%d günü%02d saat%02d dakika
1000247,"[Küçük bir hata görünür, lütfen müşteri hizmetleri geri bildirimlerini tekrar deneyin veya iletişime geçin ~]"
1000248,@Null@
1000249,@Null@
1000250,@Null@
1000251,@Null@
1000252,@Null@
1000253,@Null@
1000254,@Null@
1000255,@Null@
1000256,@Null@
1000257,@Null@
1000258,@Null@
1000259,@Null@
1000260,@Null@
1000261,Arkadaşlar
1000262,Durum
1000263,kurtarmak
1000264,Bu harita @1 oyuncudan daha fazla paylaşıldı.
1000265,Wechat
1000266,Qq
1000267,Paylaş ve 
1000268,"Mini fasulyeleri paylaşın ve alın, gelin ve yün toplayın"
1000269,Mini dünyaya girmek için kodu tarayın
1000270,@1'in oyuncuları bu haritayı paylaştı
1000271,@1 indir
1000272,@1 sizi bir maceraya çıkmaya davet ediyor
1000273,Birinin bahçenizi sulamadığını görmek için eve gel
1000274,"Paylaşın ve ücretsiz mini fasulye alın, gelin ve yün toplayın!"
1000275,"@1 kişi tarafından oynanan 1 tip haritalar, gel ve kontrol et!"
1000276,Mini Dünyayı açın ve kendi haritanızı oluşturun!
1000277,Arkadaşım seni meyve toplamak için seni aradı!
1000278,"Parmaklarınızla, her gün kolayca mini fasulye alabilirsiniz! @1 oyuncular zaten bunu iddia etti."
1000279,QR kodunu tanımlamak ve birlikte mini dünyada oynamak için uzun basın!
1000280,"Arkadaşın, meyveleri toplamak için seni eve gitmeye çağırıyor!"
1000281,"Parmaklarınızla, her gün kolayca mini fasulye alabilirsiniz! @1 oyuncular zaten bunu iddia etti."
1000282,QR kodunu tanımlamak ve birlikte mini dünyada oynamak için uzun basın!
1000283,Tadı muhteşem!
1000284,oyuncuların bu haritayı indirdi.
1000400,@Null@
1000401,Temel Ayar Öğretimi
1000402,Tetik öğretici
1000403,Komut dosyası öğretici
1000404,Eklenti Kütüphanesi Eğitimi
1000405,Sahte Wiki
1000406,Geliştirici Akademisi
1000500,@Null@
1000501,@Null@
1000502,İndirici
1000503,İptal indir
1000504,Duraklat
1000505,Devam et
1000506,Şimdi kur
1000507,(İndirme ... @1)
1000508,"(@1 indirildi, ağ bağlantısı kesildi, lütfen ağı kontrol edin ve tekrar başlayın)"
1000509,(İndirme tamamlandı)
1000510,Şu anda uygun indirme görevi yok
1000511,"Bu, indirilen yerel dosyaları aynı anda silecektir. Silmek istediğinize emin misiniz?"
1000512,Onaylamak
1000513,Silini onayla
1000514,İndirmeyi devam et
1000515,Downloader listesinde bitmemiş görevler var. Tamamlamadan önce indirmeye devam etmek ister misiniz?
1000516,Evet
1000517,Evet
1000518,Önce yeni haritayı oynamak için <Mini Base> 'ye gidin
1000600,@Null@
1000601,Gençlik Gizlilik Sözleşmesi
1000602,Mini Dünyanın Konum İzinlerine Erişmesine İzin Ver
1000603,Mini Dünyanın Albüm İzinlerine Erişmesine İzin Ver
1000604,Mini Dünyanın Kamera İzinlerine Erişmesine İzin Ver
1000605,Mini Dünyanın Adres Defteri İzinlerine Erişmesine İzin Ver
